Page_Name,Facebook_url,LGA_region
CN Group,https://www.facebook.com/TheCNGroup,Sydney
Jus Tiles,https://www.facebook.com/Jus-Tiles-184474091748345/,Sydney
Beneco Futures,https://www.facebook.com/benecofutures,Sydney
The Tender Team,https://www.facebook.com/TenderWriters,Sydney
Think Startup,https://www.facebook.com/ThinkStartup1,Sydney
ttec Australia,https://www.facebook.com/ttecAustralia,Sydney
OZ Tradie Connect,https://www.facebook.com/oztradieconnect,Sydney
Richardson & Wrench Real Estate,https://www.facebook.com/richardsonandwrench,Sydney
Lily & Vishal,https://www.facebook.com/profile.php?id=100039554207963,Sydney
Quick Phone Repairs,https://www.facebook.com/quickphonerepairsrousehill,Sydney
Equal Reality,https://www.facebook.com/EqualReality,Sydney
CN Global PTY LTD,https://www.facebook.com/CN.Global.Australia,Sydney
First Search,https://www.facebook.com/FirstSearchsSeo,Sydney
Rip Graphics,https://www.facebook.com/ripgraphics,Sydney
Maximum Fitness,https://www.facebook.com/Maximumfit,Sydney
KNK Desserts,https://www.facebook.com/profile.php?id=100057384042203,Sydney
A moi!!!!! A moi!!!!!! ( Mouette de Nemo),https://www.facebook.com/profile.php?id=100066815600328,Sydney
Playsafe kids,https://www.facebook.com/PlaySafeKids,Sydney
Lakeside Restaurant,https://www.facebook.com/thelakesiderestaurant,Sydney
teddybearsdirect,https://www.facebook.com/teddybearsdirect.com.au,Sydney
Champion Thoroughbreds,https://www.facebook.com/ChampionThoroughbreds,Sydney
Staralliance Aus,https://www.facebook.com/chirag.parikh.50951,Sydney
SSS Online Marketing,https://www.facebook.com/akilamarketing,Sydney
Car Loan,https://www.facebook.com/profile.php?id=100063739580846,Sydney
Superyachts Boatbooks,https://www.facebook.com/profile.php?id=100035925973514,Sydney
Designer Wedding Flowers,https://www.facebook.com/profile.php?id=100090162422238,Sydney
Sydney LGBTI House,https://www.facebook.com/sydneylgbtI,Sydney
Vivid Conceptz,https://www.facebook.com/websites.designer,Sydney
HSV H3 Hummer,https://www.facebook.com/HSVH3Hummer,Sydney
JHWB CNC Machining,https://www.facebook.com/JHWB2003,Sydney
Fondant Cake Adventure,https://www.facebook.com/Fondantcakeadventure.Radhi/,Sydney
Kulzer Australia,https://www.facebook.com/kulzeraustralia,Sydney
Les Girls All Male Revue,https://www.facebook.com/lesgirlsallmalerevue,Sydney
CLG PAPER Design,https://www.facebook.com/clgdesignaustralia,Sydney
Tiaonline,https://www.facebook.com/tiafaalogo,Sydney
Industrial Pneumatic Solutions Pty Ltd,https://www.facebook.com/Industrial-Pneumatic-Solutions-Pty-Ltd-691337457675655/,Sydney
Minnie's Sweet Creations,https://www.facebook.com/Minniessweetcreations,Sydney
StoryLines,https://www.facebook.com/StoryLinesFestival,Sydney
Benson House,https://www.facebook.com/bensonhousepromotional,Sydney
Hang jobs Brisbane,https://www.facebook.com/profile.php?id=100054524886386,Sydney
UNSW Heroes,https://www.facebook.com/UNSWHeroes,Sydney
SWAT crew,https://www.facebook.com/LilSunSonggeet,Sydney
Bowerhaus,https://www.facebook.com/Bowerhaus,Sydney
Awesome Photography,https://www.facebook.com/profile.php?id=100063071330053,Sydney
Photography By Rockfingrz,https://www.facebook.com/rockfingrz,Sydney
eatshowandtell - food blog,https://www.facebook.com/eatshowandtell,Sydney
Ferrero chocolate gifts Sydney,https://www.facebook.com/profile.php?id=100047625796388,Sydney
Vardys Road Public School,https://www.facebook.com/VardysRoadPS,Sydney
Wink Models,https://www.facebook.com/WinkModelsAustralia,Sydney
Titanic Cafe,https://www.facebook.com/titaniccafe,Sydney
Broadway Tattoo,https://www.facebook.com/profile.php?id=100064138115280,Sydney
Cloud 9 Event Management,https://www.facebook.com/cloud9em,Sydney
Chef and the Cook,https://www.facebook.com/chefandthecook,Sydney
MusicNSW,https://www.facebook.com/musicnewsouthwales,Sydney
Muru Mittigar Ltd,https://www.facebook.com/murumittigar,Sydney
Inner Vision Tattoo and Piercing,https://www.facebook.com/InnervisionTattooAndPiercing,Sydney
Nepal Handicrafts in Sydney,https://www.facebook.com/NepalHandicraftsInSydney,Sydney
"The Island Bar, Cockatoo Island",https://www.facebook.com/profile.php?id=100064362745490,Sydney
Sydney Rocks,https://www.facebook.com/sydneyrockz,Sydney
Chloe Car Service,https://www.facebook.com/profile.php?id=100070441316933,Sydney
Bows and Roses,https://www.facebook.com/BowsAndRoses,Sydney
NSW Small Business Commissioner,https://www.facebook.com/NSWSmallBusinessCommissioner,Sydney
Little India Harris Park Business Association Inc.,https://www.facebook.com/profile.php?id=100064928190532,Sydney
Physio Business Growth,https://www.facebook.com/physiobusinessgrowth,Sydney
Australian Business Coaching,https://www.facebook.com/AUbusinesscoaching,Sydney
Rekha Sanjit GC,https://www.facebook.com/karkichhetrifamily,Sydney
Mamta Chopra - Digital Mumpreneur,https://www.facebook.com/profile.php?id=100070532573666,Sydney
Marlene Del R Digital Marketing,https://www.facebook.com/profile.php?id=100075995866772,Sydney
BNI Catalyst - Business Networking Sydney,https://www.facebook.com/BNICatalystSydney,Sydney
KG Business Management PTY LTD,https://www.facebook.com/KGBM2014,Sydney
Frontline Recruitment Group,https://www.facebook.com/FrontlineRecruitmentGroupHQ,Sydney
GWS Professional Services,https://www.facebook.com/GWSprofessionalservices,Sydney
Shiva's Migration Services,https://www.facebook.com/shivasmigration,Sydney
Walldesign,https://www.facebook.com/walldesign24,Sydney
Angel Granados,https://www.facebook.com/2SecuredAccount,Sydney
Cumberland Police Area Command,https://www.facebook.com/CumberlandPAC,Sydney
AWS Australia,https://www.facebook.com/AWSAustralia,Sydney
Jigsaw Technology,https://www.facebook.com/JigsawOz,Sydney
Without Drivers Australia Stops,https://www.facebook.com/profile.php?id=100064552995526,Sydney
Esewa Australia,https://www.facebook.com/esewaau,Sydney
Sydney Motorcycle Club,https://www.facebook.com/profile.php?id=100063560139003,Sydney
homeshelf.com.au,https://www.facebook.com/homeshelf,Sydney
Sydney Jobs,https://www.facebook.com/shabibHussain1214,Sydney
RNC Global Projects,https://www.facebook.com/rncglobalprojects,Sydney
My Responsible Business,https://www.facebook.com/myresponsiblebusiness,Sydney
Australian Muslims Spot (AMS),https://www.facebook.com/profile.php?id=100057348442590,Sydney
PokemonGo Trainer Sydney,https://www.facebook.com/PokemonGoTrainerSydney,Sydney
Printech,https://www.facebook.com/PrintechAus,Sydney
Wow Print Media,https://www.facebook.com/wowprintmedia,Sydney
ABC Bullion,https://www.facebook.com/ABCBullion,Sydney
Ratanji Rani,https://www.facebook.com/RatanjiRani,Sydney
UTS Faculty of Law,https://www.facebook.com/utslawfaculty,Sydney
Become Australia & New Zealand,https://www.facebook.com/becomeANZ,Sydney
Magnetic Recording Council,https://www.facebook.com/magneticrecordingcouncil,Sydney
Al's Race Glides,https://www.facebook.com/alsrace.glides.7,Sydney
Peter Anthony Consulting,https://www.facebook.com/peteranthonyconsulting,Sydney
RDC_AROWANA_super red,https://www.facebook.com/profile.php?id=100083114957890,Sydney
GPG Solar,https://www.facebook.com/gpgsolar,Sydney
Artha Tax and Accounting Services,https://www.facebook.com/arthataxac,Sydney
BNI Manly Networking Group,https://www.facebook.com/manlynetworkingroup,Sydney
SCF RACE CARS,https://www.facebook.com/profile.php?id=100057511776744,Sydney
Roger's Optics and Restoration,https://www.facebook.com/profile.php?id=100054364938571,Sydney
B.R.H Steel Constructions,https://www.facebook.com/brhsteelconstructions,Sydney
Burke's Backyard,https://www.facebook.com/BurkesBackyard,Sydney
Awareness Institute,https://www.facebook.com/awareness.institute,Sydney
Brand Promotions Pty Ltd,https://www.facebook.com/BrandPromotions,Sydney
CIBIS International,https://www.facebook.com/cibisinternational,Sydney
Watt Export Pty Ltd,https://www.facebook.com/www.wattexport.com.au,Sydney
Highlands Concrete Constructions Pty Ltd,https://www.facebook.com/HighlandsConcreteConstructions,Sydney
Australian Digital Commerce Association - ADCA,https://www.facebook.com/adcassocation,Sydney
Texas 512 Volleyball Club,https://www.facebook.com/texas512volleyballclub,Sydney
ProOptics,https://www.facebook.com/ProOptics,Sydney
C'est La Vie Chocolate bouquets & favours,https://www.facebook.com/clviechocolatebouquets,Sydney
JNZ Global Pty Ltd,https://www.facebook.com/profile.php?id=100063649854662,Sydney
Neda and Reza,https://www.facebook.com/profile.php?id=100064871234470,Sydney
NLP Club (Neuro Linguistic Programming),https://www.facebook.com/NLPclubAustralia,Sydney
UBSS,https://www.facebook.com/UBSSAustralia,Sydney
Salman Khan Concert : Australia,https://www.facebook.com/Salman.Aus,Sydney
"Christening, Baptism and Communion gowns/dresses",https://www.facebook.com/christeningsbaptismcommunion,Sydney
Art Painting Solution,https://www.facebook.com/artpaintingsolution,Sydney
Ensure Health Recruitment,https://www.facebook.com/EnsureHealthRecruitment/,Sydney
The Amstaff Crew,https://www.facebook.com/nonstopk9s,Sydney
Famous Group of Australia,https://www.facebook.com/famous.indian.restuarant,Sydney
First Birthday Party,https://www.facebook.com/Firstbirthdayparty.com.au,Sydney
Bears Leather,https://www.facebook.com/BearsLeatherCo,Sydney
Glide Hair Tools,https://www.facebook.com/glideHT,Sydney
Sydney Clairvoyant,https://www.facebook.com/sydneyclairvoyant,Sydney
Digital Screen Displays,https://www.facebook.com/digitalscreendisplaysau,Sydney
Bible Studies for Couples and Groups,https://www.facebook.com/profile.php?id=100067645772359,Sydney
Campbelltown Spices,https://www.facebook.com/ServiceSydney,Sydney
Sydney Nepal Network,https://www.facebook.com/sydneynepalnetwork1,Sydney
Free George Pell. 100% Innocent,https://www.facebook.com/freepell,Sydney
Shelly Barnes Photography,https://www.facebook.com/shellybarnesphotography,Sydney
The bgoc,https://www.facebook.com/profile.php?id=100075535227483,Sydney
DigitalBiz On-the-Go,https://www.facebook.com/DigitalBizOTG,Sydney
Dream Reflection,https://www.facebook.com/dreamreflectionmakeuphair,Sydney
Just Pro Tools,https://www.facebook.com/profile.php?id=100063713666589,Sydney
Galstaun College,https://www.facebook.com/GalstaunCollege,Sydney
Justice Action,https://www.facebook.com/justice.action.page,Sydney
The GEO Group Australia,https://www.facebook.com/GEOGroupAu,Sydney
Star Academy Kids Pty Ltd,https://www.facebook.com/staracademykids,Sydney
Compact Home Lifts,https://www.facebook.com/CompactHomeLifts/,Sydney
Superhero Comics,https://www.facebook.com/superherocomics,Sydney
Albion House-Edukacja za granicą,https://www.facebook.com/AlbionHouse1996,Sydney
Ooooby Sydney,https://www.facebook.com/OooobySydney/,Sydney
LiveWorks,https://www.facebook.com/LiveWorksAus/,Sydney
Boutique Consulting,https://www.facebook.com/boutiqueconsult,Sydney
The Butcher on Wellington,https://www.facebook.com/butcheronwellington,Sydney
Pink Images - Wedding & Portrait Photography,https://www.facebook.com/pinkimages,Sydney
Sarah Dacres-Mannings from Dynamic Dietitians,https://www.facebook.com/profile.php?id=100057607833484,Sydney
Drinks Trade,https://www.facebook.com/drinkstrade,Sydney
Love Wedding Festival,https://www.facebook.com/loveweddingfestival,Sydney
IXL Group Pty Ltd,https://www.facebook.com/ixlgrouphire,Sydney
Neshat sahragard,https://www.facebook.com/profile.php?id=100078258601216,Sydney
Evangelica Nery Digital Vision,https://www.facebook.com/elicanery,Sydney
GBSS,https://www.facebook.com/GalileeBusinessSupportServicesPhilippinesPtyLtd,Sydney
Inside Small Business,https://www.facebook.com/insidesmallbusiness,Sydney
Kalkine,https://www.facebook.com/kalkineau,Sydney
"Tamara Meyer - Life, High Performance & Business Coach",https://www.facebook.com/tamarameyercoach,Sydney
JMC Residential Constructions,https://www.facebook.com/profile.php?id=100063490660939,Sydney
BNI CBD Enterprise - Business Networking Sydney,https://www.facebook.com/cbdenterprisesydney,Sydney
Reboot Business Strategies,https://www.facebook.com/RebootBusinessStrategies,Sydney
ABDA Incorporated,https://www.facebook.com/ABDAIncorp,Sydney
IH Sydney Training Services,https://www.facebook.com/IHSydney,Sydney
Filtap water filters,https://www.facebook.com/filtap.com.au,Sydney
Elena Joseph Fernandes,https://www.facebook.com/profile.php?id=100070441166595,Sydney
Max the Datsun,https://www.facebook.com/profile.php?id=100070003122911,Sydney
My Business Content,https://www.facebook.com/mybusinesscontent/,Sydney
Jay zee Sydney. Jay,https://www.facebook.com/profile.php?id=100064833155595,Sydney
The Business Hood,https://www.facebook.com/thebusinesshood,Sydney
Atika Amini,https://www.facebook.com/atikaamini786,Sydney
BMG Outsourcing,https://www.facebook.com/BmgOutsourcing,Sydney
NWI Group: National Weighing & Instruments Pty Ltd,https://www.facebook.com/nationalweighing1,Sydney
MR Formwork pty ltd.,https://www.facebook.com/profile.php?id=100063481780978,Sydney
Sydney scrap copper recycling,https://www.facebook.com/Sydney4545,Sydney
Toyota Material Handling (TMHA),https://www.facebook.com/toyotamaterialhandlingau,Sydney
Coweso VA Services,https://www.facebook.com/profile.php?id=100085157330662,Sydney
Australia Dream Solutions,https://www.facebook.com/Australia.Dream,Sydney
Prints Charming Original Fabrics,https://www.facebook.com/printscharmingfabrics,Sydney
SEO Specialist Sydney,https://www.facebook.com/seospecialistsydney,Sydney
ROAR Local Australia,https://www.facebook.com/ROARDigitalAgencyAustralia,Sydney
CNC Home Additions,https://www.facebook.com/sydneypatios,Sydney
Prime Practice,https://www.facebook.com/primepractice,Sydney
Sydney Chiropractic & Laser Centre,https://www.facebook.com/SydneyChiropracticLaserCenter,Sydney
Vegetarian tiffin & catering service,https://www.facebook.com/vegetariantiffn,Sydney
WritingPad,https://www.facebook.com/trywritingpad,Sydney
Turtle Town Sydney,https://www.facebook.com/profile.php?id=100057586624466,Sydney
Rentwolf,https://www.facebook.com/rentwolfAU,Sydney
Maricel and Kevin,https://www.facebook.com/profile.php?id=100081295580766,Sydney
Defqon 1 Sydney Australia,https://www.facebook.com/defqon1festivalau,Sydney
Orbit Finance,https://www.facebook.com/profile.php?id=100054278136806,Sydney
Icy Spicy,https://www.facebook.com/icyspicy.aus,Sydney
Your Podcast Concierge,https://www.facebook.com/yourpodcastconcierge,Sydney
Shriya's Mehandi/ Heena,https://www.facebook.com/profile.php?id=100070167106048,Sydney
Classic Party & Wedding Boutique,https://www.facebook.com/ClassicPartyWeddingBoutique,Sydney
Sunday Sessions,https://www.facebook.com/sundaysessionssydney,Sydney
"The Finance Group ""Personal Loans""",https://www.facebook.com/profile.php?id=100066890442631,Sydney
Artika International,https://www.facebook.com/Artika.International,Sydney
Nirajan Shahi,https://www.facebook.com/nirajansbiz89,Sydney
First Focus IT,https://www.facebook.com/FirstFocusIT,Sydney
A Bare Slice,https://www.facebook.com/abareslice,Sydney
Vital Elixir,https://www.facebook.com/VitalElixir,Sydney
Sassy Boutique,https://www.facebook.com/SassyBoutiqueOZ,Sydney
Event Photographics,https://www.facebook.com/EventPhotographics1,Sydney
Brody Lee,https://www.facebook.com/eventswithbrody,Sydney
SPLAV Australia,https://www.facebook.com/Splavaus,Sydney
Her Secret Place,https://www.facebook.com/profile.php?id=100079725725688,Sydney
TurnedOn Australia,https://www.facebook.com/TurnedOnAustralia,Sydney
Ana Büchele Party Decor,https://www.facebook.com/profile.php?id=100054274130108,Sydney
KK Rehmat,https://www.facebook.com/Rehmatdreamlife,Sydney
The Argyle Oracle - Sydney's Finest Psychic Centre,https://www.facebook.com/argyleoracle,Sydney
Vape Industries,https://www.facebook.com/vapeindustriesaustralia,Sydney
Pratik Dance Academy,https://www.facebook.com/PowerGarba,Sydney
Outshine Consulting,https://www.facebook.com/outshineconsulting,Sydney
Centurion Group of Companies Australia / China Railways,https://www.facebook.com/centuriongroup.net.au,Sydney
Henry's Wholesale,https://www.facebook.com/henryswholesale,Sydney
Perera Wealth Management,https://www.facebook.com/pererawealth,Sydney
Carrot Point,https://www.facebook.com/carrotpoint,Sydney
Shoppingmania,https://www.facebook.com/ShoppingMania.com.au,Sydney
ISMA - International Social Media Association,https://www.facebook.com/ISMAglobal,Sydney
Chie Blossom,https://www.facebook.com/chieblossom,Sydney
